m107756,8049,8248,25731,12728,29589
m107757,3301,978,636,3557,1032
m107758,1160,632,764,625,952
m107759,14131,3683,21486,15404,25839
m107760,1755,5215,828,1291,1475
m107761,1306,771,439,909,712
m107762,346,595,3949,3676,1348
m107763,6323,3588,1253,634,821
m107764,68063,7643,72884,42579,42778
m107765,10164,27538,2158,10195,5483
m107766,5878,7853,1544,3646,919
m107767,19882,6316,14190,30557,42770
m107768,46462,24879,14746,7007,16564
m107769,5446,7643,14460,11863,4905
m107770,16127,17024,6357,8425,29238
m107771,12144,9308,1359,1958,2945
m107772,960,1158,504,1568,1284
m107773,5306,13255,37201,8557,28634
m107774,25976,8801,19276,21911,16040
m107775,52621,16170,8901,7197,17837
m107776,5806,65203,32458,23042,6657
m107777,4184,26958,5330,5200,9848
m107778,2577,12737,1024,2775,2032
m107779,14292,71360,93619,14185,48934
m107780,35931,69950,12708,49311,15336
m107781,500,844,2108,2200,806
m107782,1160,791,936,2235,617
m107783,557,771,1400,1552,747
m107784,23593,14864,2233,2100,5947
m107785,5468,15465,31891,25607,34611
m107786,20291,4012,2976,5887,4363
m107787,2643,1845,1324,3647,683
m107788,4271,6161,2709,3466,9512
m107789,2674,6827,572,1469,743
m107790,3318,2057,1051,735,990
m107791,306,1965,1070,2058,1254
m107792,2391,3668,9496,1452,6600
m107793,663,924,1506,638,1747
m107794,4250,13131,14237,2685,9756
m107795,5079,4802,1293,3670,9201
m107796,75409,44580,45692,7343,30079
m107797,7095,28875,3366,6316,51754
m107798,11084,7755,6566,10968,7702
m107799,1055,1115,616,867,446
m107800,5412,2687,3105,3215,7376
m107801,25834,7477,9667,5449,2479
m107802,1046,5159,572,2016,487
m107803,863,685,858,606,2243
m107804,4121,9374,9078,5701,3950
m107805,24991,2088,4347,7894,3776
m107806,52765,22298,14203,32726,36435
m107807,1190,2573,1844,2185,1224
m107808,446,607,653,563,445
m107809,5789,5424,1019,1617,1053
m107810,10581,6985,8992,1056,1619
m107811,1443001,1443001,1443001,1443001,1443001
m107812,25111,27478,25196,10263,18443
m107813,8542,9732,21502,11310,24925
m107814,13967,18279,9802,3515,4961
m107815,20291,10273,56014,22925,5829
m107816,48167,9450,10826,7134,12421
m107817,14973,15712,15072,5200,11907
m107818,1574,1940,696,366,675
m107819,138299,71505,99817,54628,62488
m107820,17090,2918,1096,1547,1434
m107821,7556,4652,769,4095,1876
m107822,7581,26468,25749,12878,115665
m107823,1669,7161,1324,6691,4996
m107824,19832,33323,31515,25591,37208
m107825,30072,15682,14203,3539,7767
m107826,18011,17543,6873,20757,9689
m107827,3349,13513,13271,8475,21266
m107828,1639,2078,795,972,940
m107829,1927,1170,820,1642,1137
m107830,2838,4238,1103,2636,1815
m107831,39820,23951,11361,42840,2178
m107832,458,4228,914,1028,601
m107833,483,656,563,831,517
m107834,9328,2354,3337,2279,1625
m107835,13699,7717,9064,2146,3602
m107836,6941,24693,37861,22089,20290
m107837,2709,3746,4484,480,1673
m107838,8480,3153,2425,5443,8980
m107839,1480,2723,934,738,301
m107840,1195,1141,846,350,1116
m107841,54760,140402,21204,44441,71158
m107842,1443001,1443001,1443001,1443001,1443001
m107843,7511,6043,3900,1710,7620
m107844,1443001,1443001,1443001,1443001,1443001
m107845,1246,3428,4060,3882,9097
m107846,69611,73108,39260,128833,24860
m107847,144762,41863,25393,104795,41377
m107848,22558,20279,11172,4398,10747
m107849,4469,6138,4940,3646,2949
m107850,2845,3426,2197,3950,1881
m107851,483,515,929,592,338
m107852,7541,7425,9377,12987,6090
m107853,7746,32899,21832,21853,8784
m107854,2583,2046,992,505,558
m107855,7206,7752,29125,16103,10362
m107856,4599,2351,2687,871,4142
m107857,1091,2833,636,2622,582
m107858,2326,1912,1019,522,558
m107859,1014,1069,572,1390,685
m107860,2615,833,456,1939,1056
m107861,21335,6071,19745,5484,23961
m107862,15429,16292,26606,2579,8229
m107863,301,1703,456,810,942
m107864,14116,4236,6932,3982,8975
m107865,4914,9012,5503,3972,1926
m107866,828,2836,3069,1470,1491
m107867,2221,22904,5524,6323,4687
m107868,54760,140402,21204,44441,71158
m107869,10719,2850,3197,480,1367
m107870,80179,38815,64779,108034,21143
m107871,525,569,5910,1555,3528
m107872,1843,664,605,612,757
m107873,6950,10855,1559,6478,19402
m107874,6033,1457,4625,13362,2498
m107875,9620,13290,5728,2886,14928
m107876,4622,13984,5521,5843,1381
m107877,9728,5004,1748,4481,8383
m107878,542,4463,9622,7744,4923
m107879,2701,6122,2229,4478,8192
m107880,1225,3899,1343,2196,1035
m107881,58872,46286,67830,87101,43132
m107882,10380,8316,67615,16383,23466
m107883,38091,14863,23043,8542,15303
m107884,12495,3451,7584,27299,24687
m107885,17016,8008,15097,24866,6767
m107886,15528,7371,8446,4784,952
m107887,2822,25320,31150,22268,21788
m107888,9638,42358,59782,9089,24382
m107889,663,458,763,804,605
m107890,2990,41393,1221,1814,4611
m107891,11621,3142,4495,16050,4185
m107892,16741,2813,10406,2502,3044
m107893,10400,52259,45885,29160,8913
m107894,5920,7436,4225,3806,3671
m107895,919,4836,398,2123,993
m107896,3206,5460,4798,589,950
m107897,491,2216,718,793,847
m107898,515,3460,2406,1306,980
m107899,5077,2347,818,2109,1627
m107900,5651,4234,3554,570,4060
m107901,7698,1892,5397,1666,2685
m107902,2524,2930,2427,2192,4740
m107903,98148,140063,68982,148075,108981
m107904,2337,12756,24607,20411,25865
m107905,4162,6250,3201,8202,2996
m107906,1507,1336,535,505,475
m107907,4238,2757,4055,4657,3184
m107908,8970,2820,9175,8712,4612
m107909,6425,5421,9204,11580,3027
m107910,3628,11527,18098,14634,12376
m107911,19905,51517,15604,20038,14246
m107912,39626,15144,19297,45017,3488
m107913,8215,6482,10213,3244,5707
m107914,48193,87838,126232,34842,26723
m107915,2915,5496,902,972,671
m107916,6737,5531,1790,1449,1018
m107917,2900,12048,883,2287,2345
m107918,2697,4237,10583,5052,6617
m107919,12434,11671,3649,17484,11294
m107920,3602,11138,10299,27084,81248
m107921,1527,680,504,810,912
m107922,102428,126516,193819,167534,100417
m107923,16018,28364,23077,6733,26558
m107924,14002,28579,7423,34346,15931
m107925,2605,939,1554,2319,1878
m107926,20801,28884,13715,33935,15305
m107927,4392,1737,1731,3001,1236
m107928,4307,881,1373,2142,1941
m107929,20384,12830,17752,10086,40132
m107930,495,2008,2665,4689,1479
m107931,34509,8115,15248,28521,22019
m107932,25488,30338,39007,19239,10524
m107933,338,2184,567,567,668
m107934,1417,663,697,634,338
m107935,1820,2364,8262,2524,2405
m107936,313,945,769,660,1231
m107937,64547,81267,30273,91808,132209
m107938,3367,1165,1496,1243,1359
m107939,7584,6417,42289,3083,35250
m107940,2838,7164,6054,4223,1568
m107941,5720,15319,5706,11655,35394
m107942,27573,12012,17230,40142,27531
m107943,13648,12229,7206,3813,5228
m107944,621,1518,697,1126,431
m107945,25533,22179,40650,31535,10524
m107946,44861,52053,12322,37120,118609
m107947,1443001,1443001,1443001,1443001,1443001
m107948,46089,17986,51485,27812,48415
m107949,3582,5759,1120,3157,4216
m107950,931,1441,3662,4480,1872
m107951,2225,5454,1150,2850,8073
m107952,23398,10928,11253,13439,15538
m107953,12562,7901,10862,5877,7566
m107954,6807,2976,3415,2109,3432
m107955,18498,10620,15447,10426,2823
m107956,478,1114,863,2305,793
m107957,1547,1919,1584,441,668
m107958,6737,15638,6296,12308,4059
m107959,4343,8996,18110,2886,1423
m107960,2859,11718,604,7324,4227
m107961,13447,30570,26985,11383,7270
m107962,888,1423,10753,5829,10052
m107963,3064,9003,5646,28246,18441
m107964,14902,7877,10306,4446,15470
m107965,19647,8231,3297,11012,3541
m107966,17350,4331,17031,3568,3406
m107967,8205,3911,1131,1365,348
m107968,37586,23613,9439,16846,9435
m107969,15598,31657,2259,13564,28690
m107970,6731,1596,4403,7024,4444
m107971,3276,6472,6766,3366,13344
m107972,4424,6787,3195,999,863
m107973,11798,5791,5714,9721,13877
m107974,27673,12370,13911,11645,17679
m107975,7417,13225,32097,1553,6061
m107976,35187,13868,23043,8542,15005
m107977,3135,1010,338,972,655
m107978,4592,6748,540,747,458
m107979,750,1419,717,2313,4155
m107980,4314,1655,992,505,558
m107981,1426,952,1561,1020,2295
m107982,387,350,338,852,375
m107983,2724,8302,1221,2762,5468
m107984,102428,126516,193819,167534,100417
m107985,74406,50859,43680,69188,24030
m107986,2918,1694,1788,1598,630
m107987,3659,15231,1253,11314,10574
m107988,9285,9225,1736,31880,17447
m107989,14114,897,13556,7513,9763
m107990,21533,16132,12648,15851,13777
m107991,3820,4959,444,1265,2389
m107992,5885,10075,17569,18735,39363
m107993,1155,355,439,972,510
m107994,9640,4571,3298,11356,6509
m107995,2218,1160,1138,860,700
m107996,8467,4646,3590,14927,3497
m107997,1081,2130,1325,955,962
m107998,138299,71505,99817,54628,62488
m107999,8170,5910,9072,2265,15346
m108000,1403,804,891,432,553
m108001,6324,16986,2259,4516,5700
m108002,5505,5493,5159,2841,20415
m108003,56061,12219,27689,38616,34878
m108004,24867,11000,7968,1152,5340
m108005,15671,16676,1590,2855,4562
m108006,4225,2214,924,1306,1877
m108007,26162,35542,27644,26426,27352
m108008,5369,1018,1978,553,925
m108009,1806,4106,1250,1034,2383
m108010,7162,9660,11508,11905,21875
m108011,17350,3299,9751,1939,1975
m108012,6947,2056,383,877,810
m108013,13450,14871,10607,5348,5802
m108014,113187,17674,93882,42385,106025
m108015,623,1261,2455,3198,2819
m108016,11939,15035,8116,13723,7357
m108017,15627,27254,3352,5200,9346
m108018,8925,22004,23780,11271,18623
m108019,21921,13596,7172,8093,10272
m108020,20361,17276,10369,3771,2203
m108021,27673,12370,13911,11645,17679
m108022,1443001,1443001,1443001,1443001,1443001
m108023,3674,6388,8550,8699,3307
m108024,974,836,567,383,663
m108025,34184,84772,12085,5265,5055
m108026,5842,4141,1771,2296,5820
m108027,46456,52434,46406,18027,26723
m108028,905,3503,3080,2007,1821
m108029,1443001,1443001,1443001,1443001,1443001
m108030,4542,10185,1959,5806,1030
m108031,28210,41664,43804,19555,26210
m108032,62023,45923,52809,21198,138244
m108033,138299,71505,99817,54628,62488
m108034,66339,36551,69710,42277,57175
m108035,16615,3922,13607,4880,5177
m108036,11967,2318,444,776,466
m108037,7416,5347,7597,7635,19011
m108038,1297,1308,451,480,451
m108039,16470,25005,7623,48772,9738
m108040,80417,42583,142808,70413,54899
m108041,13574,4497,572,1580,1478
m108042,10602,3487,4901,13923,13660
m108043,7128,6565,1015,4064,4626
m108044,13299,6624,2576,5496,1780
m108045,755,3806,3570,1814,944
m108046,5376,1837,7461,1839,9858
m108047,3684,10401,5761,1913,5963
m108048,8720,8381,5440,2619,14325
m108049,74291,86551,48279,51630,31203
m108050,4339,1027,1267,1588,385
m108051,49534,7643,63731,36383,23658
m108052,1035,3267,1056,724,3092
m108053,7225,22238,39988,3909,8292
m108054,3244,2857,992,972,745
m108055,3827,4367,9344,867,2559
m108056,475,1319,1024,2097,1073
m108057,852,952,873,1609,1614
m108058,3433,1779,1094,419,1155
m108059,8985,13715,2486,3657,3797
m108060,8788,8816,1221,4144,2830
m108061,6760,4306,908,3461,1599
m108062,2203,5670,1018,1126,563
m108063,919,18733,10023,9718,31039
m108064,17083,15893,9344,4442,13479
m108065,9774,47486,6680,42275,48755
m108066,43776,9545,10566,8434,9976
m108067,370,2401,519,1298,891
m108068,46486,104239,40100,64706,62945
m108069,4073,5149,1045,1510,1010
m108070,6674,24701,2011,3868,2442
m108071,38244,18111,70431,32347,17507
m108072,26715,12580,24449,16383,15327
m108073,2419,2411,359,1505,880
m108074,15650,4897,4367,3581,3027
m108075,1329,553,338,744,488
m108076,3869,3298,6042,1925,2745
m108077,32102,50067,123027,104802,149011
m108078,7000,4238,1823,4279,2036
m108079,3032,1579,2895,3237,3008
m108080,1611,4464,818,1365,385
m108081,24061,9617,41436,40210,14324
m108082,85998,25983,53625,42221,54987
m108083,183403,57448,198609,148653,161815
m108084,37096,20839,10213,14993,19482
m108085,7622,2976,1610,763,2727
m108086,693,652,2931,1960,1249
m108087,10242,7854,9361,2325,2820
m108088,2082,1191,1997,2334,1760
m108089,1318,1116,643,1046,754
m108090,23214,49447,1800,32835,10427
m108091,8273,1983,1907,4957,2304
m108092,5083,24499,11329,11622,4224
m108093,9589,6378,2405,7819,10629
m108094,36541,7798,8816,2973,16761
m108095,1992,742,619,924,488
m108096,5658,3823,1270,1477,563
m108097,4210,1294,977,1781,2236
m108098,35630,53079,17582,6634,29436
m108099,4731,11140,3887,22030,21244
m108100,4095,1576,3858,15168,10610
m108101,13256,5128,3451,3823,1127
m108102,1282,2184,1324,3196,486
m108103,3822,3654,1019,2268,1414
m108104,8011,2567,3853,3354,7723
m108105,1443001,1443001,1443001,1443001,1443001
m108106,48191,38040,47649,36054,37311
m108107,45981,25116,41154,54914,9516
m108108,24747,2274,12351,3412,2821
m108109,6575,2990,3381,14684,7890
m108110,2709,2424,1024,538,915
m108111,22422,5872,3398,5361,2783
m108112,8765,6295,338,1070,960
m108113,29486,14081,32065,3982,25761
m108114,10602,2546,21973,12951,8726
m108115,2072,17243,63099,14185,37515
m108116,675,897,565,1039,955
m108117,41137,3809,43894,8867,41824
m108118,182909,67218,126347,91653,140530
m108119,156695,177436,49036,105106,68998
m108120,5640,8036,5372,9485,33746
m108121,1505,15278,9651,16745,12070
m108122,39719,41539,12247,32498,45866
m108123,29451,10952,18891,31264,35959
m108124,20562,8261,12046,6124,10350
m108125,17815,76104,28014,18850,63227
m108126,919,1437,1948,3318,833
m108127,863,2650,803,664,2243
m108128,2006,1112,1714,2297,1160
m108129,1557,595,393,619,488
m108130,6393,8136,4740,2180,4360
m108131,3619,2157,3386,14187,8760
m108132,1105,8380,15279,3993,3918
m108133,6032,1429,631,1752,2025
m108134,14863,11224,769,8109,3089
m108135,2208,2038,483,547,313
m108136,19310,44252,68374,22268,22283
m108137,2581,870,1688,1596,1900
m108138,3595,6897,1685,2238,5445
m108139,4250,710,907,1048,1368
m108140,5539,12975,6063,6381,2128
m108141,3652,12150,37132,15177,18880
m108142,17554,8918,8455,6431,1917
m108143,1495,4930,486,860,478
m108144,2384,1325,909,982,371
m108145,138299,71505,99817,54628,62488
m108146,12253,11554,6461,1958,18583
m108147,8331,5479,7809,8736,13372
m108148,1443001,1443001,1443001,1443001,1443001
m108149,8963,26818,8194,11202,3556
m108150,7374,33739,10236,12518,5491
m108151,1443001,1443001,1443001,1443001,1443001
m108152,3988,4251,1989,1330,4855
m108153,6573,19113,11781,20339,12161
m108154,1927,1330,1643,1573,1487
m108155,9193,25930,6831,3308,85984
m108156,1299,2280,306,650,458
m108157,3722,5177,992,972,962
m108158,13454,16207,47758,32341,22308
m108159,2540,5937,1316,1465,1355
m108160,12009,8358,8873,848,1822
m108161,183403,57448,198609,148653,161815
m108162,14999,14776,1836,7297,6113
m108163,2784,5716,1706,1759,5557
m108164,5560,7227,8324,1628,1487
m108165,574,1672,444,972,710
m108166,8664,61448,29913,91012,71699
m108167,6016,2568,1989,6422,2404
m108168,15324,2865,8048,2985,1053
m108169,10289,4511,5193,8798,29488
m108170,602,698,2461,789,1574
m108171,483,3984,7482,2757,8998
m108172,393,754,366,939,449
m108173,34728,17641,29011,40901,6180
m108174,1415,899,859,1003,841
m108175,10422,30570,26968,3350,6589
m108176,7319,31201,35245,22162,28370
m108177,30927,8405,8487,26151,14538
m108178,10670,7655,5724,1235,2119
m108179,3520,815,1869,1077,1839
m108180,3343,1650,1923,2990,2363
m108181,142811,22697,69331,33663,29768
m108182,10569,5956,2499,6495,3013
m108183,1833,2063,641,725,675
m108184,483,787,466,797,1245
m108185,14012,12103,7928,18809,13478
m108186,30165,15886,15519,21225,20849
m108187,974,2261,402,767,828
m108188,10206,3383,6662,11897,3877
m108189,8664,57308,23487,19019,43894
m108190,16393,5173,6512,2686,780
m108191,1691,796,439,1307,1090
m108192,9262,3068,2564,634,1855
m108193,42000,8816,7295,5361,2855
m108194,6825,4628,769,1852,1337
m108195,9653,6274,14319,28638,11640
m108196,6484,14471,2063,20081,14990
m108197,119178,203859,109647,46194,55614
m108198,2281,12572,44501,35929,18146
m108199,5987,12376,1955,8023,2057
m108200,13068,12622,1264,2196,2935
m108201,3652,11527,20254,15177,12716
m108202,28801,51212,86747,15536,37254
m108203,27232,58769,38986,83711,118714
m108204,14363,8544,5741,10031,29693
m108205,2977,835,992,2852,1552
m108206,11092,4653,2884,12063,5818
m108207,5807,3391,2861,3734,9156
m108208,3171,590,936,408,935
m108209,863,821,1804,784,2243
m108210,470,6662,5597,5223,1636
m108211,12467,5717,2081,14209,20978
m108212,102861,14635,94781,75105,25356
m108213,4670,6980,806,2050,1211
m108214,19249,20416,15694,3223,4101
m108215,5601,2601,1718,2761,1195
m108216,4919,5128,7835,3514,1385
m108217,18045,66558,12085,36418,10734
m108218,47520,19115,10606,18308,19796
m108219,2110,1424,2695,1491,887
m108220,6507,5848,2150,4004,1170
m108221,27195,52949,81611,25310,24060
m108222,8302,14788,18502,16651,8044
m108223,2366,3531,813,4602,6751
m108224,5885,9810,10912,19534,35963
m108225,1282,4385,398,1590,348
m108226,10939,12618,5869,1524,2119
m108227,8732,37376,1221,5816,4234
m108228,13378,7785,2666,5049,2511
m108229,13344,7507,80633,8022,11826
m108230,5551,9191,2605,4900,6229
m108231,3644,2258,466,2431,1605
m108232,4706,7918,7175,1026,1934
m108233,3177,2285,992,972,962
m108234,27357,6156,21213,5637,26142
m108235,9362,3743,7835,3811,4277
m108236,60701,105615,184169,59127,46686
m108237,2302,402,3805,750,1699
m108238,9122,9099,1918,2265,5621
m108239,6551,15420,9664,24057,19407
m108240,5984,11571,1234,1763,7488
m108241,37394,18937,45067,48607,15440
m108242,101190,38345,31105,49552,16552
m108243,1530,988,444,938,348
m108244,3125,10970,7724,3284,4932
m108245,7421,3554,7723,1235,1235
m108246,13852,4705,9263,11897,3877
m108247,919,2945,2001,3515,1421
m108248,20903,19332,6174,23990,26003
m108249,101699,171113,67085,133825,32758
m108250,1877,1395,2298,1008,628
m108251,49240,17119,60388,33146,37257
m108252,10591,2407,4060,9936,3342
m108253,10398,21400,1878,6130,12021
m108254,36957,9619,4210,17003,36232
m108255,60701,105615,184169,59127,46686
m108256,19235,33256,9905,30813,100350
m108257,1959,5761,486,2256,1180
m108258,9815,18971,11373,26386,8235
m108259,6520,2028,1624,875,1197
m108260,979,5486,5799,4579,5306
m108261,7166,1844,1677,17363,5837
m108262,41137,4153,45645,12498,41824
m108263,3249,13382,1221,4590,1245
m108264,7095,16656,3366,6316,28040
m108265,654,10979,1234,5969,2987
m108266,7076,6230,1082,4339,4181
m108267,64442,10337,14380,8364,10803
m108268,14795,2887,2848,14413,11407
m108269,5558,11184,1348,3110,946
m108270,5616,6944,1103,2619,3652
m108271,6855,1614,2623,11048,2165
m108272,19746,40984,2883,6999,8740
m108273,52765,5834,14203,2989,7452
m108274,866,14269,38467,12612,81357
m108275,3015,13691,10081,3016,6426
m108276,6984,9258,1127,3612,5360
m108277,17358,6602,7381,8814,9218
m108278,19216,6528,14483,15821,31819
m108279,5067,3882,3688,1032,3970
m108280,42405,20061,17786,8786,8717
m108281,43610,12580,67162,11126,34875
m108282,33847,8296,15650,10355,30205
m108283,4975,2457,835,2138,1030
m108284,16813,1199,10590,4452,6491
m108285,3376,975,850,784,2243
m108286,13397,10779,37355,14831,78968
m108287,14022,4311,8048,2973,14834
m108288,7746,51064,25647,30078,44123
m108289,14983,9711,5316,23573,2421
m108290,7557,11543,14718,23021,9002
m108291,34544,47785,34372,7865,34097
m108292,9632,10547,3914,3373,5720
m108293,8870,4068,2747,10375,4925
m108294,19825,26560,3700,13723,24006
m108295,6466,25508,25194,35821,28899
m108296,5973,3840,444,1632,543
m108297,6012,2018,3447,1270,1539
m108298,52474,13530,17652,42385,83239
m108299,25407,45291,27527,26293,12189
m108300,805,2233,1310,7694,3576
m108301,684,1639,301,1001,706
m108302,2845,8165,21605,8530,39022
m108303,1828,632,2406,1515,1096
m108304,2637,1936,665,5178,1239
m108305,11585,17774,8020,9653,26081
m108306,488,6897,5659,3692,8684
m108307,4355,2229,604,1696,530
m108308,7836,31677,10151,35199,12950
m108309,8133,56613,21083,51360,45270
m108310,3392,6276,1517,983,1373
m108311,15824,64309,11245,35474,27171
m108312,1233,2443,1834,2938,2930
m108313,7094,6131,6740,24483,2458
m108314,91687,132941,56608,64248,65883
m108315,8202,3805,5346,4271,11003
m108316,2045,10921,20300,8465,19219
m108317,929,1184,444,793,348
m108318,4475,5116,934,1953,1853
m108319,828,1059,444,538,663
m108320,3652,11527,20254,15177,12716
m108321,33085,66234,28149,75754,167507
m108322,4060,33812,8092,10737,6142
m108323,47064,18093,12072,17874,28849
m108324,4137,2193,914,1348,839
m108325,828,2446,439,842,306
m108326,5573,33394,2136,8298,11541
m108327,2525,3055,572,2213,2487
m108328,3915,2081,2808,2969,1776
m108329,3602,15219,9496,45899,23735
m108330,15475,9078,6582,3165,2836
m108331,1470,1557,1067,634,740
m108332,483,1114,1674,4080,1270
m108333,2384,3409,1221,922,628
m108334,2772,2074,604,872,505
m108335,29455,4932,10636,6229,7265
m108336,5620,11153,7295,15879,28122
m108337,919,1544,6240,644,1783
m108338,5255,6120,8235,4554,19244
m108339,80398,28671,53680,69173,21759
m108340,7283,6374,7027,11393,9207
m108341,1041,1363,486,862,942
m108342,7503,6225,6274,5334,16410
m108343,1230,1412,981,726,510
m108344,3945,2920,1785,5798,2706
m108345,11610,10626,3702,3652,37670
m108346,13267,12169,9200,10130,19088
m108347,1420,595,683,705,548
m108348,160532,136671,28734,150398,66157
m108349,32313,14890,9325,9605,19020
m108350,1515,7859,4287,1595,2016
m108351,138170,101045,13000,69045,50295
m108352,11842,1215,4031,1030,2965
m108353,86479,64096,21958,26233,67222
m108354,3171,710,471,563,488
m108355,34261,22660,67380,34725,14899
m108356,965,446,500,875,644
m108357,30442,12919,33025,27471,41577
m108358,896,810,960,632,1037
m108359,2838,2685,9488,3895,2821
m108360,1443001,1443001,1443001,1443001,1443001
m108361,4674,2316,5835,12341,5735
m108362,52612,83462,29559,50397,15805
m108363,4194,2112,972,980,838
m108364,7380,7302,3793,4290,7882
m108365,1443001,1443001,1443001,1443001,1443001
m108366,2105,4306,6954,6383,2891
m108367,3667,6710,20217,5925,15257
m108368,43030,10769,15083,6356,26629
m108369,29802,8887,44950,8453,14117
m108370,705,4040,8731,4529,1335
m108371,14548,16086,25467,22353,26836
m108372,1852,2565,2931,6656,2022
m108373,1443001,1443001,1443001,1443001,1443001
m108374,15827,39467,55842,44471,65711
m108375,109934,16920,140036,109425,108419
m108376,2483,7736,24769,5146,7024
m108377,6286,4479,21679,4271,22273
m108378,924,946,343,392,446
m108379,5871,20008,10023,32458,35785
m108380,18680,8678,33489,16297,30950
m108381,22978,47305,2117,3107,2349
m108382,2851,6215,1067,1912,2945
m108383,5268,1690,499,2565,2943
m108384,338,732,761,301,618
m108385,26972,5275,10271,11081,13423
m108386,1540,1009,733,318,698
m108387,3393,13943,9013,4826,10323
m108388,2102,823,1463,477,5639
m108389,997,597,472,938,600
m108390,2228,1062,769,1203,737
m108391,6635,2449,1040,2196,1208
m108392,500,613,540,1101,323
m108393,72709,88071,73224,123520,30552
m108394,611,1034,808,1934,897
m108395,57830,5985,10001,9000,5785
m108396,4435,1718,2198,2467,2442
m108397,6729,6751,595,1348,526
m108398,4938,833,1343,2598,385
m108399,2387,1688,3352,11006,3737
m108400,1155,1789,2598,1634,1005
m108401,2891,4228,782,963,903
m108402,90696,33403,76857,97401,108049
m108403,30158,12843,8043,14486,8765
m108404,863,766,503,318,301
m108405,13749,7061,5260,1330,5890
m108406,2476,1263,567,2051,968
m108407,6061,21475,1221,6428,1381
m108408,15197,928,4818,5777,5866
m108409,99391,87115,25302,111354,60469
m108410,39756,82826,19853,5265,11846
m108411,557,916,798,1201,418
m108412,4670,4387,4484,1120,1906
m108413,31992,11805,19418,49186,16971
m108414,16649,14287,4964,6769,10256
m108415,2838,10443,2852,6383,1714
m108416,2870,1681,1726,1510,1507
m108417,18469,15651,7810,2606,17679
m108418,10374,5864,1931,2023,33883
m108419,15903,21140,9285,9526,17547
m108420,1247,3056,2375,1421,615
m108421,3644,3943,9465,1925,3750
m108422,4215,1399,7235,1263,3218
m108423,7332,28884,15092,16224,15305
m108424,5198,1221,2596,1781,2528
m108425,1845,1689,1483,593,1096
m108426,1300,3237,3817,415,830
m108427,38040,16846,31866,85332,7399
m108428,2429,6040,2741,1351,4238
m108429,5255,2704,918,3298,4198
m108430,1300,787,3839,677,940
m108431,53606,56054,67318,42935,24627
m108432,10967,6217,24321,5366,4435
m108433,33085,66234,28149,75754,167507
m108434,22445,7527,5337,7074,3220
m108435,10328,6528,10170,5464,2220
m108436,19928,7018,5799,3275,2449
m108437,2655,6714,3350,2832,3167
m108438,18497,8562,1221,5366,5930
m108439,3195,4440,1559,4676,10945
m108440,49224,11798,15253,4339,18215
m108441,5525,3743,5017,2322,952
m108442,483,3101,1015,868,780
m108443,2043,2420,779,1029,1788
m108444,1187,590,611,751,343
m108445,26440,47338,10514,33229,136035
m108446,26459,12816,23308,7817,21128
m108447,236763,132311,102986,86822,142215
m108448,16564,9662,1718,1047,1050
m108449,1167,590,2251,609,301
m108450,17242,12294,17345,32234,27484
m108451,19664,5372,21401,24215,9191
m108452,9100,2377,7624,13061,4849
m108453,19776,9651,4770,12207,17734
m108454,6088,2570,4415,10046,5446
m108455,5988,1123,1751,2982,1006
m108456,2609,705,5634,4088,2785
m108457,9423,1770,9804,9697,4169
m108458,1443001,1443001,1443001,1443001,1443001
m108459,24167,27144,68897,51918,28914
m108460,17307,7650,11463,5475,4506
m108461,15116,26125,16001,10757,3946
m108462,13734,2535,1911,2293,1737
m108463,10993,6267,9700,715,4395
m108464,1821,937,1015,1297,338
m108465,14058,3718,1718,2050,1763
m108466,456,621,2153,1010,1190
m108467,1530,1608,338,1014,323
m108468,755,343,1343,1001,1154
m108469,3855,1123,444,1623,2353
m108470,1514,569,754,542,1160
m108471,6298,3781,1900,2639,7844
m108472,2493,1620,661,880,477
m108473,64256,27689,12403,57237,36178
m108474,6626,1459,7712,6876,3486
m108475,10299,13739,7589,33338,8874
m108476,782,5540,5391,8110,12541
m108477,10865,3551,4943,16340,5643
m108478,57793,15192,47684,82898,17717
m108479,36514,14863,22383,5363,10165
m108480,5462,11282,14986,16485,36516
m108481,11139,9660,12679,18669,11754
m108482,31756,28720,25741,72897,6557
m108483,48491,46145,24314,25583,11475
m108484,5151,5218,2408,2889,11153
m108485,6341,1788,977,1781,2294
m108486,5486,9827,6059,16973,5214
m108487,8985,1677,444,1337,538
m108488,557,1235,779,986,1312
m108489,483,1910,934,2650,1644
m108490,1377,3485,2486,4524,2177
m108491,103192,61424,157060,45440,127732
m108492,8627,13952,23487,13160,11242
m108493,2171,919,1637,1126,2378
m108494,31513,8297,9002,3511,13800
m108495,8491,15868,39307,9447,110339
m108496,5757,19956,11302,20565,3524
m108497,6730,8062,4913,1441,1776
m108498,338,1387,2031,2990,8620
m108499,6465,7387,1373,9329,7673
m108500,3263,3042,6910,4142,9107
m108501,8079,2731,4378,1463,2510
m108502,34410,17003,36337,38303,26621
m108503,1719,1761,801,2626,765
m108504,20352,64117,52249,27478,106036
m108505,1815,2546,2709,3466,2218
m108506,182909,67218,126347,91653,140530
m108507,3965,8263,6576,2454,2979
m108508,3623,8808,9488,7854,13342
m108509,52872,16272,22765,61595,21699
m108510,61943,22219,16573,29524,15203
m108511,9953,10027,11894,9021,8961
m108512,15627,7333,3352,3063,9346
m108513,31830,4203,6090,12546,23863
m108514,138170,101045,13000,69045,50295
m108515,2366,2317,769,1407,765
m108516,8803,7322,2709,6276,10046
